datum_id,class_id,class_name,filename,file_id,clip_id,event_id,platform_id,cartridge_id,mic_id,channel_orientation,is_phone,day,duration_secs,split
136,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-1.wav,ouAyLDssxP13,1,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
137,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-2.wav,ouAyLDssxP13,2,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,test
138,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-3.wav,ouAyLDssxP13,3,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,val
139,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-4.wav,ouAyLDssxP13,4,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
140,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-5.wav,ouAyLDssxP13,5,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
141,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-6.wav,ouAyLDssxP13,6,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
142,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-7.wav,ouAyLDssxP13,7,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
143,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-8.wav,ouAyLDssxP13,8,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
144,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-9.wav,ouAyLDssxP13,9,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
145,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-10.wav,ouAyLDssxP13,10,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
146,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-11.wav,ouAyLDssxP13,11,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
147,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-12.wav,ouAyLDssxP13,12,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,test
148,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-13.wav,ouAyLDssxP13,13,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,val
149,9,20 Ga,9-oh_farm-winchester_1400-ALICE-ouAyLDssxP13-14.wav,ouAyLDssxP13,14,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,left,0,1,1,train
150,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-0.wav,zi6dzpGX3IcI,0,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
151,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-1.wav,zi6dzpGX3IcI,1,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
152,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-2.wav,zi6dzpGX3IcI,2,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
153,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-3.wav,zi6dzpGX3IcI,3,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
154,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-4.wav,zi6dzpGX3IcI,4,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
155,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-5.wav,zi6dzpGX3IcI,5,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
156,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-6.wav,zi6dzpGX3IcI,6,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
157,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-7.wav,zi6dzpGX3IcI,7,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,test
158,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-8.wav,zi6dzpGX3IcI,8,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,val
159,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-9.wav,zi6dzpGX3IcI,9,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
160,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-10.wav,zi6dzpGX3IcI,10,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
161,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-11.wav,zi6dzpGX3IcI,11,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
162,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-12.wav,zi6dzpGX3IcI,12,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
163,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-13.wav,zi6dzpGX3IcI,13,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
164,9,20 Ga,9-oh_farm-winchester_1400-ALICE-zi6dzpGX3IcI-14.wav,zi6dzpGX3IcI,14,oh_farm,winchester_1400,federal_tb_20g_rshp,ALICE,right,0,1,1,train
165,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-0.wav,U7Zzd6xt5uIr,0,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
166,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-1.wav,U7Zzd6xt5uIr,1,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
167,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-2.wav,U7Zzd6xt5uIr,2,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,test
168,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-3.wav,U7Zzd6xt5uIr,3,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,val
169,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-4.wav,U7Zzd6xt5uIr,4,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
170,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-5.wav,U7Zzd6xt5uIr,5,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
171,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-6.wav,U7Zzd6xt5uIr,6,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
172,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-7.wav,U7Zzd6xt5uIr,7,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
173,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-8.wav,U7Zzd6xt5uIr,8,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
174,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-9.wav,U7Zzd6xt5uIr,9,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
175,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-10.wav,U7Zzd6xt5uIr,10,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
176,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-11.wav,U7Zzd6xt5uIr,11,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
177,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-12.wav,U7Zzd6xt5uIr,12,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,test
178,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-13.wav,U7Zzd6xt5uIr,13,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,val
179,9,20 Ga,9-oh_farm-winchester_1400-BOB-U7Zzd6xt5uIr-14.wav,U7Zzd6xt5uIr,14,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,left,0,1,1,train
180,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-0.wav,hSt4VGE5ozsg,0,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
181,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-1.wav,hSt4VGE5ozsg,1,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
182,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-2.wav,hSt4VGE5ozsg,2,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
183,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-3.wav,hSt4VGE5ozsg,3,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
184,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-4.wav,hSt4VGE5ozsg,4,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
185,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-5.wav,hSt4VGE5ozsg,5,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
186,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-6.wav,hSt4VGE5ozsg,6,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
187,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-7.wav,hSt4VGE5ozsg,7,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,test
188,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-8.wav,hSt4VGE5ozsg,8,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,val
189,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-9.wav,hSt4VGE5ozsg,9,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
190,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-10.wav,hSt4VGE5ozsg,10,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
191,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-11.wav,hSt4VGE5ozsg,11,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
192,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-12.wav,hSt4VGE5ozsg,12,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
193,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-13.wav,hSt4VGE5ozsg,13,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
194,9,20 Ga,9-oh_farm-winchester_1400-BOB-hSt4VGE5ozsg-14.wav,hSt4VGE5ozsg,14,oh_farm,winchester_1400,federal_tb_20g_rshp,BOB,right,0,1,1,train
195,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-0.wav,B93my2mvF9Dw,0,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
196,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-1.wav,B93my2mvF9Dw,1,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
197,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-2.wav,B93my2mvF9Dw,2,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,test
198,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-3.wav,B93my2mvF9Dw,3,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,val
199,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-4.wav,B93my2mvF9Dw,4,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
200,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-5.wav,B93my2mvF9Dw,5,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
201,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-6.wav,B93my2mvF9Dw,6,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
202,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-7.wav,B93my2mvF9Dw,7,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
203,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-8.wav,B93my2mvF9Dw,8,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
204,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-9.wav,B93my2mvF9Dw,9,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
205,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-10.wav,B93my2mvF9Dw,10,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
206,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-11.wav,B93my2mvF9Dw,11,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
207,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-12.wav,B93my2mvF9Dw,12,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,test
208,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-13.wav,B93my2mvF9Dw,13,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,val
209,9,20 Ga,9-oh_farm-winchester_1400-PIXEL-B93my2mvF9Dw-14.wav,B93my2mvF9Dw,14,oh_farm,winchester_1400,federal_tb_20g_rshp,PIXEL,,1,1,1,train
210,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-0.wav,Wl2BI9ECAcY0,0,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,val
211,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-1.wav,Wl2BI9ECAcY0,1,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,test
212,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-2.wav,Wl2BI9ECAcY0,2,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
213,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-3.wav,Wl2BI9ECAcY0,3,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
214,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-4.wav,Wl2BI9ECAcY0,4,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
215,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-5.wav,Wl2BI9ECAcY0,5,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
216,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-6.wav,Wl2BI9ECAcY0,6,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
217,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-7.wav,Wl2BI9ECAcY0,7,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
218,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-8.wav,Wl2BI9ECAcY0,8,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
219,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-9.wav,Wl2BI9ECAcY0,9,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
220,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-10.wav,Wl2BI9ECAcY0,10,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,val
221,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-11.wav,Wl2BI9ECAcY0,11,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,test
222,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-12.wav,Wl2BI9ECAcY0,12,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
223,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-13.wav,Wl2BI9ECAcY0,13,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
224,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-14.wav,Wl2BI9ECAcY0,14,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
225,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-15.wav,Wl2BI9ECAcY0,15,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
226,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-16.wav,Wl2BI9ECAcY0,16,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
227,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-17.wav,Wl2BI9ECAcY0,17,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
228,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-18.wav,Wl2BI9ECAcY0,18,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
229,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-19.wav,Wl2BI9ECAcY0,19,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
230,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-20.wav,Wl2BI9ECAcY0,20,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,val
231,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-21.wav,Wl2BI9ECAcY0,21,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,test
232,0,.22 LR,0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-22.wav,Wl2BI9ECAcY0,22,oh_farm,czusa_457,cci_mm_22LR_36,DAVE,,0,2,1,train
233,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-0.wav,_JrN_MitwFDS,0,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
234,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-1.wav,_JrN_MitwFDS,1,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
235,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-2.wav,_JrN_MitwFDS,2,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
236,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-3.wav,_JrN_MitwFDS,3,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
237,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-4.wav,_JrN_MitwFDS,4,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
238,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-5.wav,_JrN_MitwFDS,5,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
239,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-6.wav,_JrN_MitwFDS,6,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
240,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-7.wav,_JrN_MitwFDS,7,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,val
241,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-8.wav,_JrN_MitwFDS,8,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,test
242,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-9.wav,_JrN_MitwFDS,9,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
243,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-10.wav,_JrN_MitwFDS,10,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
244,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-11.wav,_JrN_MitwFDS,11,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
245,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-12.wav,_JrN_MitwFDS,12,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
246,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-13.wav,_JrN_MitwFDS,13,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
247,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-14.wav,_JrN_MitwFDS,14,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
248,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-15.wav,_JrN_MitwFDS,15,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
249,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-16.wav,_JrN_MitwFDS,16,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
250,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-17.wav,_JrN_MitwFDS,17,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,val
251,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-18.wav,_JrN_MitwFDS,18,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,test
252,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-19.wav,_JrN_MitwFDS,19,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
253,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-20.wav,_JrN_MitwFDS,20,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
254,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-21.wav,_JrN_MitwFDS,21,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
255,0,.22 LR,0-oh_farm-czusa_457-ERIN-_JrN_MitwFDS-22.wav,_JrN_MitwFDS,22,oh_farm,czusa_457,cci_mm_22LR_36,ERIN,,0,2,1,train
256,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-0.wav,R5zBOntDcTqx,0,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
257,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-1.wav,R5zBOntDcTqx,1,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
258,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-2.wav,R5zBOntDcTqx,2,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
259,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-3.wav,R5zBOntDcTqx,3,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
260,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-4.wav,R5zBOntDcTqx,4,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,val
261,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-5.wav,R5zBOntDcTqx,5,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,test
262,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-6.wav,R5zBOntDcTqx,6,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
263,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-7.wav,R5zBOntDcTqx,7,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
264,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-8.wav,R5zBOntDcTqx,8,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
265,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-9.wav,R5zBOntDcTqx,9,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
266,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-10.wav,R5zBOntDcTqx,10,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
267,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-11.wav,R5zBOntDcTqx,11,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
268,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-12.wav,R5zBOntDcTqx,12,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
269,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-13.wav,R5zBOntDcTqx,13,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
270,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-14.wav,R5zBOntDcTqx,14,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,val
271,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-15.wav,R5zBOntDcTqx,15,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,test
272,0,.22 LR,0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-16.wav,R5zBOntDcTqx,16,oh_farm,czusa_457,cci_mm_22LR_36,ALICE,left,0,2,1,train
